hs_contact_id,email,company_name,lead_source,mql_date,lifecycle_stage,sf_opportunity_id,country,utm_campaign,number_of_employees
HS-90241,contact241@fluxosistemas.com.br,Fluxo Sistemas,Email Marketing,2024-11-07,MQL,,Brasil,partner-referral,7670
HS-90242,contact242@verticetech.com.br,Vértice Tech,Paid Search,2023-09-28,MQL,,BR,partner-referral,168
HS-90243,contact243@corelogic.com.br,CORELOGIC,Webinar,,Customer,OPP-2024443,Brasil,event-saas-summit,358
HS-90244,contact244@polaris.com.br,POLARIS,Email Marketing,2024-09-20,MQL,OPP-2024314,Brasil,event-saas-summit,
HS-90245,contact245@orbitdigital.com.br,ORBIT DIGITAL,Referral,2025-01-06,Customer,OPP-2024901,Brasil,cold-outbound,
HS-90246,contact246@zentra.com.br,Zentra Tech,Paid Search,,Subscriber,,Brasil,cold-outbound,77
HS-90247,contact247@mindbox.com.br,Mindbox,Paid Search,2024-08-01,Lead,,Brazil,organic,9863
HS-90248,contact248@bluepath.com.br,bluepath,organic,,MQL,OPP-2024797,BR,demo-request,
HS-90249,contact249@betasolutions.com.br,Beta Solutions,google ads,2024-05-16,Subscriber,,Brasil,linkedin-ads-q3,10
HS-90250,contact250@dataprime.com.br,DataPrime,Webinar,2024-10-19,MQL,,BRA,demo-request,
HS-90251,contact251@gridsoft.com.br,gridsoft,Email Marketing,2023-11-11,MQL,OPP-2024147,Brasil,ebook-revops,
HS-90252,contact252@connectwave.com.br,ConnectWave,Paid Search,2023-11-04,MQL,,Brasil,demo-request,842
HS-90253,contact253@polaris.com.br,Polaris Tech,partner referral,,MQL,,Brasil,demo-request,785
HS-90254,contact254@gridsoft.com.br,gridsoft,Partner,,Subscriber,,BRASIL,cold-outbound,52
HS-90255,contact255@fluxosistemas.com.br,Fluxo Sistemas,Social Media,2024-05-12,Customer,,BR,demo-request,
HS-90256,contact256@rushflow.com.br,rushflow,Content Download,2023-11-27,SQL,,Brasil,webinar-nov24,597
HS-90257,contact257@betasolutions.com.br,BETA SOLUTIONS,SEO,2023-09-17,SQL,OPP-2024799,Brasil,demo-request,
HS-90258,contact258@dataprime.com.br,DataPrime,Paid Search,,SQL,,Brasil,organic,988
HS-90259,contact259@verticetech.com.br,Vertice,Event,2024-07-20,Lead,OPP-2025155,Brasil,partner-referral,
HS-90260,contact260@orbitdigital.com.br,ORBIT DIGITAL,email,2024-01-30,Customer,OPP-2024948,Brazil,cold-outbound,
HS-90261,contact71@acmecorp.com.br,acme,SEO,2024-02-18,Subscriber,,Brazil,demo-request,
HS-90262,contact262@orbitdigital.com.br,Orbit Digital,Email Marketing,2024-06-24,MQL,,BR,organic,15
HS-90263,contact263@betasolutions.com.br,Beta Solutions,Event,2024-11-14,MQL,,BRA,cold-outbound,94
HS-90264,contact264@rushflow.com.br,RushFlow,Content Download,,MQL,OPP-2024425,brasil,webinar-nov24,
HS-90265,contact265@rushflow.com.br,RushFlow,Referral,2024-01-24,SQL,OPP-2024404,Brasil,linkedin-ads-q3,
HS-90266,contact266@acmecorp.com.br,acme,Paid Search,,Customer,,Brasil,organic,
HS-90267,contact162@fluxosistemas.com.br,Fluxo Sistemas,Paid Search,,Customer,,BRASIL,partner-referral,
HS-90268,contact268@betasolutions.com.br,BETA SOLUTIONS,email,2024-02-22,Subscriber,,BR,cold-outbound,869
HS-90269,contact269@corelogic.com.br,Core Logic,Paid Search,2024-02-14,SQL,OPP-2024327,Brasil,ebook-revops,179
HS-90270,contact270@polare.com.br,Polare Ltda,google ads,2023-10-29,SQL,OPP-2025017,BRA,linkedin-ads-q3,
HS-90271,contact271@tapflow.com.br,TapFlow,Email Marketing,2024-11-19,Customer,OPP-2024912,Brasil,ebook-revops,112
HS-90272,contact272@acmecorp.com.br,Acme,Organic Search,2024-09-02,Subscriber,,Brasil,organic,40
HS-90273,contact273@innova.com.br,innova,Direct,2024-04-13,SQL,,Brasil,ebook-revops,533
HS-90274,contact274@mindbox.com.br,Mind Box,Paid Search,2024-12-03,Subscriber,,Brasil,cold-outbound,
HS-90275,contact275@ampliasolucoes.com.br,Amplia,social,2024-12-19,Lead,OPP-2024223,Brasil,ebook-revops,56
HS-90276,contact276@connectwave.com.br,ConnectWave,partner referral,2024-11-17,Lead,OPP-2024266,Brasil,linkedin-ads-q3,11
HS-90277,contact277@corelogic.com.br,corelogic,Webinar,2025-01-03,Subscriber,,Brasil,cold-outbound,1796
HS-90278,contact278@rushflow.com.br,Rush Flow,Content Download,2024-08-27,MQL,,Brasil,event-saas-summit,867
HS-90279,contact279@bluepath.com.br,BLUEPATH,Partner,2023-10-23,Subscriber,,Brasil,organic,
HS-90280,contact280@zentra.com.br,Zentra,Social Media,2023-10-15,Subscriber,OPP-2024348,BRA,partner-referral,437
HS-90281,contact281@gruponexus.com.br,GRUPO NEXUS,Organic Search,,Subscriber,,Brasil,cold-outbound,852
HS-90282,contact282@bluepath.com.br,bluepath,Content Download,2024-12-05,MQL,,Brasil,demo-request,106
HS-90283,contact283@ampliasolucoes.com.br,Amplia,partner referral,2023-12-10,Customer,OPP-2024953,Brazil,cold-outbound,226
HS-90284,contact284@verticetech.com.br,Vertice Tech,Referral,2025-01-26,Lead,OPP-2024483,Brasil,cold-outbound,
HS-90285,contact285@betasolutions.com.br,Beta Solutions,Partner,2024-02-10,SQL,OPP-2024677,brasil,ebook-revops,77
HS-90286,contact286@polare.com.br,polare,Social Media,2024-08-03,Subscriber,OPP-2024497,Brasil,cold-outbound,
HS-90287,contact116@gridsoft.com.br,Grid Soft,google ads,2024-05-29,SQL,,Brasil,event-saas-summit,38
HS-90288,contact288@mindbox.com.br,Mind Box,Event,2023-09-15,SQL,,Brasil,ebook-revops,353
HS-90289,contact289@connectwave.com.br,ConnectWave,Social Media,,Lead,,Brasil,cold-outbound,158
HS-90290,contact290@skyops.com.br,SKYOPS,Event,2024-07-16,MQL,,Brasil,linkedin-ads-q3,157
HS-90291,contact224@tapflow.com.br,tapflow,Partner,2024-01-24,Customer,,Brasil,ebook-revops,
HS-90292,contact118@gridsoft.com.br,Grid Soft,Organic Search,,Lead,OPP-2024697,BR,linkedin-ads-q3,
HS-90293,contact293@polare.com.br,polare,Paid Search,2023-11-15,MQL,OPP-2024486,Brasil,demo-request,810
HS-90294,contact294@gruponexus.com.br,nexus,partner referral,,Customer,OPP-2024086,Brasil,ebook-revops,723
HS-90295,contact295@polare.com.br,polare,Email Marketing,2024-07-28,Subscriber,OPP-2025096,Brasil,ebook-revops,25
HS-90296,contact296@ampliasolucoes.com.br,Amplia Soluções Ltda,Paid Search,2024-02-19,Subscriber,,brasil,event-saas-summit,103
HS-90297,contact297@acmecorp.com.br,ACME CORP,Partner,2023-09-20,SQL,,Brasil,cold-outbound,55
HS-90298,contact298@polare.com.br,polare,Content Download,,Subscriber,,Brasil,organic,23
HS-90299,contact299@polare.com.br,polare,Content Download,2024-10-13,Subscriber,,Brasil,event-saas-summit,936
HS-90300,contact300@skyops.com.br,Sky Ops,partner referral,2023-11-16,Customer,,Brasil,event-saas-summit,
HS-90301,contact301@zentra.com.br,ZENTRA,Social Media,2024-09-11,MQL,,BR,ebook-revops,77
HS-90302,contact302@betasolutions.com.br,beta solutions,Organic,2024-05-25,Subscriber,,Brasil,organic,908
HS-90303,contact303@gridsoft.com.br,Grid Soft,partner referral,2023-12-15,Lead,OPP-2024965,Brazil,linkedin-ads-q3,761
HS-90304,contact304@verticetech.com.br,Vértice Tech,organic,2024-08-01,Lead,OPP-2024071,Brasil,webinar-nov24,
HS-90305,contact305@connectwave.com.br,Connect Wave,Organic Search,2024-01-31,SQL,,Brasil,linkedin-ads-q3,
HS-90306,contact306@zentra.com.br,Zentra Tech,Email Marketing,,Customer,,Brasil,event-saas-summit,
HS-90307,contact307@dataprime.com.br,DataPrime,Webinar,2024-05-22,MQL,,Brasil,demo-request,
HS-90308,contact308@ampliasolucoes.com.br,Amplia,Paid Search,,Subscriber,OPP-2024470,Brasil,event-saas-summit,
HS-90309,contact309@connectwave.com.br,Connect Wave,Content Download,2025-01-21,Customer,,BRA,partner-referral,
HS-90310,contact310@zentra.com.br,zentra,social,2025-01-28,SQL,OPP-2024092,Brasil,partner-referral,
HS-90311,contact311@dataprime.com.br,DataPrime,Organic,2023-12-02,Lead,,Brasil,demo-request,456
HS-90312,contact312@ampliasolucoes.com.br,Amplia Soluções,SEO,,Subscriber,,Brasil,webinar-nov24,664
HS-90313,contact313@acmecorp.com.br,acme,email,,Subscriber,,BRA,cold-outbound,759
HS-90314,contact314@polare.com.br,Polare Ltda,Paid Search,2024-01-23,SQL,OPP-2024963,BRASIL,partner-referral,
HS-90315,contact315@polare.com.br,polare,Event,2024-05-16,MQL,,Brazil,organic,
HS-90316,contact316@innova.com.br,Innova,Partner,2024-11-12,Subscriber,,Brasil,organic,130
HS-90317,contact317@tapflow.com.br,TapFlow,Referral,2023-12-28,MQL,OPP-2025190,Brasil,event-saas-summit,6378
HS-90318,contact318@dataprime.com.br,DATAPRIME,email,2024-05-13,Lead,,BRASIL,partner-referral,85
HS-90319,contact319@gruponexus.com.br,Nexus Group,Email Marketing,,MQL,OPP-2024491,brasil,webinar-nov24,628
HS-90320,contact320@bluepath.com.br,BLUEPATH,SEO,2024-12-04,SQL,,brasil,ebook-revops,176
HS-90321,contact321@fluxosistemas.com.br,Fluxo Sistemas,Email Marketing,2023-11-04,Lead,,BR,organic,390
HS-90322,contact322@skyops.com.br,Sky Ops,Social Media,2024-08-05,Customer,,Brasil,partner-referral,30
HS-90323,contact323@verticetech.com.br,VERTICE TECH,Paid Search,2024-09-25,Lead,OPP-2024647,Brasil,event-saas-summit,
HS-90324,contact324@verticetech.com.br,Vértice Tech,Social Media,2023-10-07,Lead,,Brazil,organic,
HS-90325,contact235@ampliasolucoes.com.br,Amplia,Partner,2024-01-08,Customer,,Brasil,cold-outbound,682
HS-90326,contact326@corelogic.com.br,corelogic,Organic Search,2025-01-07,MQL,,BR,event-saas-summit,
HS-90327,contact327@dataprime.com.br,DATAPRIME,email,,MQL,,Brasil,webinar-nov24,24
HS-90328,contact328@polare.com.br,polare,Direct,2024-04-13,MQL,,Brasil,organic,
HS-90329,contact329@verticetech.com.br,Vértice Tech,Email Marketing,2024-10-25,MQL,OPP-2025185,Brasil,organic,176
HS-90330,contact330@rushflow.com.br,Rush Flow,Email Marketing,2024-11-05,SQL,OPP-2024818,Brasil,event-saas-summit,97
HS-90331,contact331@polaris.com.br,Polaris,Partner,,MQL,OPP-2024144,BRASIL,cold-outbound,8622
HS-90332,contact240@orbitdigital.com.br,ORBIT DIGITAL,Webinar,2024-07-17,Subscriber,OPP-2024571,Brasil,webinar-nov24,622
HS-90333,contact333@betasolutions.com.br,Beta Solutions Ltda,Referral,2024-05-08,Lead,,Brasil,organic,
HS-90334,contact334@rushflow.com.br,Rush Flow,Email Marketing,,Lead,,brasil,partner-referral,
HS-90335,contact335@polare.com.br,POLARE,social,2024-09-25,Customer,,Brasil,partner-referral,706
HS-90336,contact336@connectwave.com.br,CONNECTWAVE,Email Marketing,2024-05-03,Customer,,Brasil,organic,39
HS-90337,contact337@gridsoft.com.br,GRIDSOFT,Referral,2024-02-12,MQL,,Brasil,organic,992
HS-90338,contact338@betasolutions.com.br,beta solutions,Paid Search,,SQL,,Brazil,webinar-nov24,241
HS-90339,contact339@fluxosistemas.com.br,Fluxo,Organic Search,2024-01-23,Lead,OPP-2024386,Brasil,linkedin-ads-q3,940
HS-90340,contact340@bluepath.com.br,bluepath,Direct,,Lead,,BR,webinar-nov24,102
HS-90341,contact341@betasolutions.com.br,Beta Solutions,Social Media,2025-01-02,SQL,,Brasil,linkedin-ads-q3,
HS-90342,contact342@betasolutions.com.br,Beta Solutions Ltda,Referral,,Subscriber,,BRASIL,event-saas-summit,187
HS-90343,contact343@orbitdigital.com.br,Orbit,Paid Search,,MQL,OPP-2024176,Brasil,demo-request,67
HS-90344,contact344@verticetech.com.br,VERTICE TECH,Organic,2024-09-23,SQL,,BRASIL,demo-request,
HS-90345,contact345@dataprime.com.br,DATAPRIME,SEO,2024-04-27,Customer,,Brasil,demo-request,
HS-90346,contact346@mindbox.com.br,Mindbox,Content Download,2025-01-03,SQL,,Brasil,ebook-revops,15
HS-90347,contact347@skyops.com.br,Sky Ops,Paid Search,2024-12-30,SQL,OPP-2024118,Brasil,cold-outbound,357
HS-90348,contact348@betasolutions.com.br,Beta Solutions Ltda,organic,2024-03-19,Subscriber,,Brasil,webinar-nov24,8200
HS-90349,contact349@tapflow.com.br,TapFlow,Webinar,,Customer,,Brasil,partner-referral,113
HS-90350,contact350@gruponexus.com.br,nexus,Referral,,Lead,,BR,organic,
HS-90351,contact351@fluxosistemas.com.br,FLUXO SISTEMAS,Partner,2025-01-15,Subscriber,,Brasil,ebook-revops,
HS-90352,contact352@verticetech.com.br,VERTICE TECH,Email Marketing,2024-01-23,Subscriber,OPP-2024691,Brasil,demo-request,2873
HS-90353,contact353@bluepath.com.br,Blue Path,Content Download,2024-04-28,Subscriber,OPP-2025148,Brasil,organic,
HS-90354,contact220@tapflow.com.br,TAPFLOW,Social Media,2024-07-15,SQL,,Brasil,partner-referral,
HS-90355,contact213@connectwave.com.br,ConnectWave,Email Marketing,2024-02-20,Customer,,BRASIL,partner-referral,11
HS-90356,contact356@betasolutions.com.br,Beta Solutions Ltda,Direct,2024-07-16,Customer,,Brasil,demo-request,7335
HS-90357,contact357@betasolutions.com.br,Beta Solutions Ltda,organic,2024-08-06,SQL,OPP-2024776,Brasil,ebook-revops,9204
HS-90358,contact358@polaris.com.br,polaris,Event,2024-05-31,MQL,OPP-2024594,Brasil,cold-outbound,546
HS-90359,contact218@rushflow.com.br,rushflow,Paid Search,2024-10-28,MQL,,Brazil,event-saas-summit,682
HS-90360,contact360@corelogic.com.br,CORELOGIC,Referral,2024-04-25,Lead,,Brasil,organic,15
HS-90361,contact361@betasolutions.com.br,Beta Solutions Ltda,Organic Search,,SQL,,Brasil,partner-referral,4093
HS-90362,contact362@acmecorp.com.br,acme,Direct,2024-08-04,Subscriber,OPP-2024686,Brazil,cold-outbound,
HS-90363,contact363@betasolutions.com.br,BETA SOLUTIONS,Email Marketing,2024-01-12,MQL,,brasil,demo-request,175
HS-90364,contact364@fluxosistemas.com.br,Fluxo,social,2023-12-30,MQL,,BRA,organic,193
HS-90365,contact365@bluepath.com.br,BluePath,Direct,2024-06-17,SQL,,Brazil,webinar-nov24,
HS-90366,contact366@fluxosistemas.com.br,FLUXO SISTEMAS,Email Marketing,2024-02-01,Subscriber,,Brasil,organic,567
HS-90367,contact367@ampliasolucoes.com.br,AMPLIA SOLUCOES,Direct,2024-07-30,Customer,,BRASIL,ebook-revops,2060
HS-90368,contact368@bluepath.com.br,Blue Path,Webinar,2023-09-03,Subscriber,,Brasil,demo-request,86
HS-90369,contact369@gruponexus.com.br,Grupo Nexus,partner referral,2024-09-06,MQL,OPP-2024618,Brasil,cold-outbound,389
HS-90370,contact370@fluxosistemas.com.br,Fluxo,partner referral,2024-01-02,SQL,,Brasil,ebook-revops,
HS-90371,contact371@polare.com.br,Polare Ltda,Organic Search,2024-10-20,Lead,,Brasil,linkedin-ads-q3,420
HS-90372,contact372@innova.com.br,INNOVA,Direct,2023-09-02,MQL,,Brasil,webinar-nov24,247
HS-90373,contact373@rushflow.com.br,rushflow,Partner,,Customer,,Brasil,linkedin-ads-q3,716
HS-90374,contact374@polare.com.br,polare,Content Download,2024-10-24,MQL,,Brasil,partner-referral,182
HS-90375,contact375@connectwave.com.br,CONNECTWAVE,Paid Search,2024-02-12,Customer,,Brasil,webinar-nov24,
HS-90376,contact376@verticetech.com.br,Vértice Tech,Partner,,MQL,,Brasil,cold-outbound,
HS-90377,contact377@tapflow.com.br,tapflow,Social Media,2023-10-11,MQL,,Brasil,ebook-revops,352
HS-90378,contact378@gruponexus.com.br,Grupo Nexus,Referral,,SQL,,Brasil,event-saas-summit,163
HS-90379,contact379@fluxosistemas.com.br,Fluxo Sistemas Ltda,Content Download,,Subscriber,,Brasil,linkedin-ads-q3,137
HS-90380,contact380@acmecorp.com.br,Acme,Event,,Subscriber,,BR,linkedin-ads-q3,
HS-90381,contact381@verticetech.com.br,VERTICE TECH,Content Download,2024-04-03,SQL,,Brasil,ebook-revops,8976
HS-90382,contact300@skyops.com.br,skyops,Paid Search,2024-09-15,Lead,OPP-2024977,Brasil,event-saas-summit,148
HS-90383,contact383@dataprime.com.br,dataprime,Paid Search,2024-04-15,MQL,,Brasil,ebook-revops,661
HS-90384,contact384@rushflow.com.br,Rush Flow,SEO,2024-04-06,Subscriber,,Brasil,organic,9484
HS-90385,contact385@connectwave.com.br,ConnectWave,social,2024-11-04,SQL,OPP-2024165,Brasil,ebook-revops,94
HS-90386,contact386@rushflow.com.br,Rush Flow,Partner,2024-04-16,Customer,,Brasil,event-saas-summit,
HS-90387,contact387@orbitdigital.com.br,Orbit,Direct,2024-12-24,MQL,,Brasil,event-saas-summit,71
HS-90388,contact388@orbitdigital.com.br,Orbit Digital,Social Media,,Subscriber,,Brasil,partner-referral,570
HS-90389,contact389@polare.com.br,Polare Ltda,organic,2024-02-01,Lead,,Brasil,organic,62
HS-90390,contact390@corelogic.com.br,CoreLogic,Referral,,MQL,OPP-2024583,Brasil,linkedin-ads-q3,
HS-90391,contact391@gruponexus.com.br,nexus,Organic Search,2024-11-15,Lead,,Brasil,ebook-revops,5984
HS-90392,contact392@gridsoft.com.br,gridsoft,Event,2024-09-06,SQL,,Brasil,webinar-nov24,886
HS-90393,contact393@fluxosistemas.com.br,Fluxo Sistemas Ltda,google ads,2024-08-24,MQL,,Brasil,partner-referral,705
HS-90394,contact394@tapflow.com.br,Tap Flow,organic,2024-08-05,SQL,,Brasil,partner-referral,199
HS-90395,contact395@rushflow.com.br,RUSHFLOW,google ads,,Customer,,BR,event-saas-summit,
HS-90396,contact396@mindbox.com.br,Mind Box,Partner,,MQL,OPP-2024610,BRA,event-saas-summit,
HS-90397,contact397@connectwave.com.br,connectwave,Referral,,Subscriber,,Brasil,event-saas-summit,169
HS-90398,contact398@betasolutions.com.br,Beta Solutions,Partner,2024-06-09,Subscriber,,Brasil,event-saas-summit,
HS-90399,contact399@orbitdigital.com.br,orbit digital,Partner,2024-08-25,Customer,OPP-2025029,Brasil,webinar-nov24,20
HS-90400,contact400@connectwave.com.br,CONNECTWAVE,Partner,,MQL,,Brasil,webinar-nov24,800
HS-90401,contact401@acmecorp.com.br,Acme,google ads,2024-08-28,Lead,,Brasil,webinar-nov24,965
HS-90402,contact402@gruponexus.com.br,Grupo Nexus,social,,Lead,OPP-2024455,Brasil,organic,713
HS-90403,contact403@rushflow.com.br,RushFlow,Webinar,2024-03-27,Subscriber,,Brasil,demo-request,163
HS-90404,contact404@gruponexus.com.br,Nexus Group,Social Media,2024-02-15,Lead,OPP-2025152,Brasil,partner-referral,1854
HS-90405,contact405@ampliasolucoes.com.br,AMPLIA SOLUCOES,Event,2024-08-23,Customer,,Brasil,demo-request,3970
HS-90406,contact406@corelogic.com.br,CoreLogic,Organic Search,2024-09-14,Customer,,BR,demo-request,
HS-90407,contact407@gruponexus.com.br,nexus,Referral,,MQL,,Brasil,organic,158
HS-90408,contact408@tapflow.com.br,tapflow,Webinar,2025-01-30,Lead,OPP-2024041,Brasil,demo-request,
HS-90409,contact409@acmecorp.com.br,Acme,organic,2024-04-10,Lead,,Brasil,demo-request,186
HS-90410,contact410@innova.com.br,Innova Tech,Paid Search,2025-01-24,SQL,OPP-2024078,Brasil,linkedin-ads-q3,79
HS-90411,contact411@innova.com.br,innova,Webinar,2024-08-06,Subscriber,,brasil,partner-referral,
HS-90412,contact412@rushflow.com.br,Rush Flow,Webinar,,Subscriber,,BRASIL,webinar-nov24,835
HS-90413,contact413@polaris.com.br,POLARIS,Email Marketing,2024-06-21,Customer,OPP-2024175,Brasil,linkedin-ads-q3,7401
HS-90414,contact414@rushflow.com.br,Rush Flow,Paid Search,2024-06-27,Customer,,Brasil,ebook-revops,596
HS-90415,contact415@gruponexus.com.br,GRUPO NEXUS,email,,MQL,,brasil,event-saas-summit,133
HS-90416,contact416@polare.com.br,Polare,Organic,2024-09-07,Customer,,Brasil,ebook-revops,
HS-90417,contact417@innova.com.br,Innova,social,2024-07-13,Lead,,Brasil,webinar-nov24,96
HS-90418,contact418@orbitdigital.com.br,orbit digital,Organic,2024-06-05,Customer,,Brasil,linkedin-ads-q3,
HS-90419,contact419@gruponexus.com.br,nexus,Paid Search,2024-06-04,MQL,OPP-2024223,BR,partner-referral,
HS-90420,contact420@gridsoft.com.br,GRIDSOFT,Event,2024-02-02,SQL,OPP-2024092,BR,event-saas-summit,145
HS-90421,contact421@gridsoft.com.br,GridSoft,Paid Search,2023-09-16,Subscriber,,Brasil,event-saas-summit,674
HS-90422,contact422@orbitdigital.com.br,Orbit,Email Marketing,2024-12-06,SQL,,Brasil,partner-referral,138
HS-90423,contact423@innova.com.br,Innova Tech,Email Marketing,,SQL,,brasil,ebook-revops,
HS-90424,contact424@orbitdigital.com.br,ORBIT DIGITAL,Direct,,SQL,,Brasil,event-saas-summit,191
HS-90425,contact425@dataprime.com.br,Data Prime,SEO,2023-10-27,SQL,,Brasil,linkedin-ads-q3,
HS-90426,contact426@corelogic.com.br,corelogic,organic,2025-01-05,Lead,OPP-2024526,BR,demo-request,
HS-90427,contact427@tapflow.com.br,tapflow,Partner,2024-08-26,SQL,OPP-2024555,BRASIL,organic,34
HS-90428,contact428@tapflow.com.br,tapflow,Direct,,Lead,OPP-2024093,Brasil,partner-referral,501
HS-90429,contact429@rushflow.com.br,RushFlow,Content Download,2023-11-10,Subscriber,,Brasil,event-saas-summit,23
HS-90430,contact430@zentra.com.br,ZENTRA,Event,2024-04-12,Customer,,Brazil,linkedin-ads-q3,40
HS-90431,contact431@mindbox.com.br,MINDBOX,Organic Search,2024-03-30,SQL,,Brasil,organic,670
HS-90432,contact236@zentra.com.br,zentra,Partner,2024-08-27,Lead,,Brasil,ebook-revops,
HS-90433,contact433@rushflow.com.br,Rush Flow,Webinar,2024-04-05,Subscriber,OPP-2024850,Brasil,organic,
HS-90434,contact434@mindbox.com.br,Mindbox,Organic Search,2024-09-03,Customer,,Brasil,event-saas-summit,
HS-90435,contact435@orbitdigital.com.br,ORBIT DIGITAL,Referral,,SQL,OPP-2025067,BRASIL,demo-request,6067
HS-90436,contact436@verticetech.com.br,Vertice Tech,email,2024-04-28,Lead,OPP-2024970,BRASIL,linkedin-ads-q3,106
HS-90437,contact437@mindbox.com.br,mindbox,Content Download,2024-09-16,SQL,,BRASIL,linkedin-ads-q3,36
HS-90438,contact438@polare.com.br,POLARE,Partner,2025-01-17,SQL,,Brasil,event-saas-summit,
HS-90439,contact439@mindbox.com.br,MINDBOX,google ads,2024-03-02,Customer,,Brasil,webinar-nov24,183
HS-90440,contact259@verticetech.com.br,Vertice,google ads,2023-09-01,MQL,,BRASIL,ebook-revops,29
HS-90441,contact441@connectwave.com.br,connectwave,Social Media,2023-09-19,Subscriber,OPP-2025168,Brasil,organic,67
HS-90442,contact442@polare.com.br,POLARE,Partner,2023-10-08,Customer,,Brazil,organic,
HS-90443,contact443@tapflow.com.br,TapFlow,Webinar,2024-02-10,SQL,,Brasil,cold-outbound,
